naca,alpha,Re,shinyou,cl,cd,cm,ld,converged,bubble_start,bubble_end,separation
2609,11.0,700000.0,,1.573,0.01331,-0.0772,118.18181818181817,True,0.0033479,0.016678,
2609,11.5,700000.0,,1.6276,0.01309,-0.0786,124.33919022154316,True,0.0033479,0.016678,
2609,12.0,700000.0,,1.7128,0.0116,-0.0849,147.6551724137931,True,0.0025802,0.016678,1.0
2609,12.5,700000.0,ayashii,1.8084,0.0153,-0.1116,118.19607843137256,True,,,0.0042252
2610,6.0,700000.0,,0.9865,0.00767,-0.077,128.61799217731422,True,0.028904,0.068849,
2610,6.5,700000.0,,1.0387,0.00829,-0.0766,125.29553679131483,True,0.020178,0.050962,
2610,7.0,700000.0,,1.1077,0.00849,-0.079,130.4711425206125,True,0.013827,0.040892,
2610,7.5,700000.0,,1.1498,0.00885,-0.0758,129.92090395480224,True,0.012104,0.036487,
2610,8.0,700000.0,,1.2135,0.00914,-0.0774,132.76805251641136,True,0.0091241,0.032497,
2610,8.5,700000.0,,1.2737,0.00947,-0.0778,134.4984160506864,True,0.0078371,0.028904,
2610,9.0,700000.0,,1.3326,0.00982,-0.0786,135.70264765784114,True,0.0066697,0.025676,
2610,9.5,700000.0,,1.3938,0.01013,-0.0791,137.59131293188548,True,0.0056125,0.022779,
2610,10.0,700000.0,,1.4545,0.01052,-0.0798,138.26045627376425,True,0.0056125,0.022779,
2610,10.5,700000.0,,1.515,0.01107,-0.0808,136.85636856368563,True,0.004658,0.020178,
2610,11.0,700000.0,,1.5758,0.01111,-0.0819,141.83618361836184,True,0.004658,0.020178,
2610,11.5,700000.0,,1.6379,0.01135,-0.0836,144.30837004405285,True,0.004658,0.020178,0.99699
2610,12.0,700000.0,,1.7615,0.00949,-0.0971,185.6164383561644,True,0.0037985,0.020178,0.97323
2610,12.5,700000.0,,1.7612,0.01175,-0.0889,149.88936170212767,True,0.0037985,0.017839,0.95094
2610,13.0,700000.0,,1.8286,0.01228,-0.0939,148.90879478827364,True,0.0037985,0.017839,0.91952
2610,13.5,700000.0,,1.8963,0.01241,-0.0998,152.8041901692184,True,0.0037985,0.017839,0.88768
2610,14.0,700000.0,,1.9577,0.01174,-0.1038,166.75468483816013,True,0.0030306,0.017839,0.84773
2610,14.5,700000.0,,2.1311,0.00954,-0.1408,223.38574423480085,True,0.0030306,0.015731,0.80766
2610,15.0,700000.0,ayashii,10.4027,0.00104,-2.5545,10002.596153846154,True,0.0030306,0.015731,0.75946
2610,15.5,700000.0,,2.4524,0.01673,-0.2213,146.58696951583983,True,0.0030306,0.015731,0.69503
2610,16.0,700000.0,ayashii,2.6266,0.01881,-0.2604,139.63849016480594,True,0.0030306,0.015731,0.6143
2611,6.0,700000.0,,1.0001,0.00687,-0.0802,145.5749636098981,True,,,
2611,6.5,700000.0,,1.04,0.00761,-0.0771,136.6622864651774,True,0.043846,0.07613,
2611,7.0,700000.0,,1.0971,0.00785,-0.0772,139.7579617834395,True,0.026516,0.063994,
2611,7.5,700000.0,,1.1772,0.0078,-0.0827,150.92307692307693,True,0.019322,0.053185,
2611,8.0,700000.0,,1.2349,0.00807,-0.0828,153.02354399008675,True,0.015473,0.043846,
2611,8.5,700000.0,,1.2787,0.00845,-0.0795,151.32544378698225,True,0.013778,0.039728,
2611,9.0,700000.0,,1.3393,0.00864,-0.0804,155.01157407407408,True,0.012218,0.03596,
2611,9.5,700000.0,,1.3992,0.00889,-0.0816,157.39032620922384,True,0.0094589,0.032519,
2611,10.0,700000.0,,1.4582,0.00932,-0.0833,156.45922746781116,True,0.0082408,0.02938,
2611,10.5,700000.0,,1.5256,0.00949,-0.0861,160.7586933614331,True,0.0082408,0.026516,
2611,11.0,700000.0,,1.5862,0.00964,-0.087,164.5435684647303,True,0.007121,0.023901,0.9969
2611,11.5,700000.0,,1.648,0.00983,-0.0885,167.6500508646999,True,0.0060938,0.023901,0.97994
2611,12.0,700000.0,,1.7094,0.01021,-0.0907,167.42409402546522,True,0.0060938,0.023901,0.95866
2611,12.5,700000.0,,1.7707,0.01037,-0.0934,170.75216972034713,True,0.0051547,0.021511,0.93511
2611,13.0,700000.0,,1.8347,0.01056,-0.0965,173.7405303030303,True,0.0051547,0.021511,0.90256
2611,13.5,700000.0,,1.9001,0.01075,-0.1007,176.75348837209302,True,0.0042992,0.021511,0.87789
2611,14.0,700000.0,,1.9708,0.01096,-0.1073,179.8175182481752,True,0.0042992,0.019322,0.84488
2611,14.5,700000.0,,2.0405,0.01144,-0.1174,178.3653846153846,True,0.0042992,0.019322,0.80349
2611,15.0,700000.0,,2.1062,0.01118,-0.1233,188.3899821109123,True,0.0042992,0.019322,0.76199
2611,15.5,700000.0,,2.1914,0.01171,-0.1407,187.1391972672929,True,0.0042992,0.019322,0.71207
2611,16.0,700000.0,,2.2889,0.01187,-0.1619,192.8306655433867,True,0.0042992,0.017316,0.66207
2611,16.5,700000.0,,2.4157,0.01181,-0.1914,204.54699407281967,True,0.0035234,0.017316,0.60356
2612,6.0,700000.0,,0.9931,0.00665,-0.0799,149.33834586466165,True,,,
2612,6.5,700000.0,,1.0514,0.0069,-0.0799,152.37681159420288,True,,,
2612,7.0,700000.0,,1.1113,0.00715,-0.0806,155.4265734265734,True,0.0566,0.078354,
2612,7.5,700000.0,,1.1605,0.00746,-0.0789,155.56300268096516,True,0.036701,0.072432,
2612,8.0,700000.0,,1.2297,0.0075,-0.0819,163.96,True,0.028025,0.061545,
2612,8.5,700000.0,,1.2986,0.00759,-0.0851,171.09354413702238,True,0.021155,0.051992,
2612,9.0,700000.0,,1.371,0.00761,-0.0886,180.1576872536137,True,0.019188,0.047712,
2612,9.5,700000.0,,1.4256,0.0079,-0.0886,180.4556962025316,True,0.015662,0.040084,
2612,10.0,700000.0,,1.4788,0.00799,-0.0873,185.08135168961198,True,0.01408,0.036701,
2612,10.5,700000.0,,1.532,0.00837,-0.088,183.03464755077658,True,0.012608,0.033577,0.99681
2612,11.0,700000.0,,1.592,0.00868,-0.0899,183.41013824884794,True,0.011238,0.033577,0.97974
2612,11.5,700000.0,,1.7171,0.00737,-0.1034,232.9850746268657,True,0.0099632,0.030692,0.96598
2612,12.0,700000.0,,1.7153,0.00891,-0.094,192.51402918069587,True,0.0087784,0.028025,0.94287
2612,12.5,700000.0,,1.7771,0.00939,-0.0972,189.25452609158677,True,0.0087784,0.025558,0.92653
2612,13.0,700000.0,,1.8462,0.00918,-0.1009,201.11111111111111,True,0.0076786,0.025558,0.90144
2612,13.5,700000.0,,1.9091,0.00943,-0.105,202.44962884411456,True,0.0076786,0.025558,0.86753
2612,14.0,700000.0,,1.9686,0.00956,-0.1078,205.92050209205019,True,0.0066605,0.023273,0.83341
2612,14.5,700000.0,,2.0378,0.00965,-0.1138,211.17098445595852,True,0.0066605,0.023273,0.79918
2612,15.0,700000.0,,2.1057,0.00977,-0.1202,215.52712384851588,True,0.0057207,0.023273,0.75628
2612,15.5,700000.0,,2.177,0.01012,-0.1302,215.1185770750988,True,0.0057207,0.021155,0.71328
2612,16.0,700000.0,,2.2451,0.01005,-0.1384,223.39303482587064,True,0.0048567,0.021155,0.6702
2612,16.5,700000.0,,2.3244,0.01018,-0.1511,228.33005893909626,True,0.0048567,0.021155,0.6184
2613,6.0,700000.0,,0.9994,0.00587,-0.0801,170.25553662691652,True,,,
2613,6.5,700000.0,,1.0591,0.00632,-0.0818,167.57911392405063,True,,,
2613,7.0,700000.0,,1.1198,0.00651,-0.0827,172.01228878648232,True,,,
2613,7.5,700000.0,,1.1854,0.00657,-0.0856,180.4261796042618,True,0.075968,0.081631,
2613,8.0,700000.0,,1.2339,0.00689,-0.0831,179.0856313497823,True,0.048333,0.081631,
2613,8.5,700000.0,,1.3178,0.00677,-0.0898,194.65288035450519,True,0.035273,0.070609,
2613,9.0,700000.0,,1.3569,0.00719,-0.0863,188.72044506258692,True,0.029986,0.060812,
2613,9.5,700000.0,,1.4195,0.00737,-0.0881,192.60515603799186,True,0.025367,0.056367,1.0
2613,10.0,700000.0,,1.4858,0.00738,-0.0905,201.3279132791328,True,0.021318,0.048333,0.99139
2613,10.5,700000.0,,1.5393,0.00773,-0.0908,199.1332470892626,True,0.017758,0.044717,0.97938
2613,11.0,700000.0,,1.6004,0.00783,-0.0927,204.3933588761175,True,0.016141,0.041346,0.9656
2613,11.5,700000.0,,1.663,0.00785,-0.0947,211.8471337579618,True,0.014623,0.038204,0.95038
2613,12.0,700000.0,,1.7384,0.00785,-0.0997,221.45222929936307,True,0.013198,0.035273,0.93416
2613,12.5,700000.0,,1.792,0.00809,-0.1008,221.5080346106304,True,0.011862,0.032539,0.90874
2613,13.0,700000.0,,1.8544,0.00814,-0.1036,227.81326781326783,True,0.010609,0.032539,0.88271
2613,13.5,700000.0,,1.9168,0.00847,-0.1076,226.30460448642268,True,0.010609,0.029986,0.85639
2613,14.0,700000.0,,1.9804,0.00839,-0.1108,236.04290822407629,True,0.0094355,0.029986,0.82994
2613,14.5,700000.0,ayashii,2.0633,0.00821,-0.1197,251.31546894031666,True,0.0094355,0.027599,0.79455
2613,15.0,700000.0,ayashii,2.1156,0.0085,-0.1223,248.89411764705883,True,0.0083387,0.027599,0.75905
2613,15.5,700000.0,ayashii,2.1816,0.00884,-0.1297,246.78733031674207,True,0.0083387,0.025367,0.72348
2613,16.0,700000.0,ayashii,2.2466,0.00878,-0.135,255.876993166287,True,0.0073156,0.025367,0.67893
2613,16.5,700000.0,ayashii,2.3183,0.00886,-0.1443,261.6591422121896,True,0.0073156,0.025367,0.62535
2708,6.0,700000.0,,1.0162,0.00961,-0.0869,105.74401664932361,True,0.0060001,0.026228,
2708,6.5,700000.0,,1.0814,0.01003,-0.0875,107.81655034895313,True,0.0047942,0.022137,
2708,7.0,700000.0,,1.1423,0.01045,-0.0872,109.31100478468902,True,0.0047942,0.022137,
2708,7.5,700000.0,,1.2015,0.01111,-0.0869,108.14581458145814,True,0.0037482,0.022137,
2708,8.0,700000.0,,1.2605,0.01232,-0.0866,102.31331168831169,True,0.0037482,0.018616,
2708,8.5,700000.0,,1.3201,0.01243,-0.0862,106.20273531777957,True,0.0028464,0.018616,
2708,9.0,700000.0,,1.3805,0.01237,-0.0854,111.60064672594987,True,0.0028464,0.018616,
2708,9.5,700000.0,ayashii,7.8314,0.00122,-1.9121,6419.180327868853,True,0.0028464,0.018616,
2708,10.0,700000.0,ayashii,8.3754,0.0012,-2.0439,6979.500000000001,True,0.00025784,0.00054288,0.0014457
2709,6.0,700000.0,,1.0331,0.00818,-0.0918,126.29584352078238,True,0.012205,0.038359,
2709,6.5,700000.0,,1.0858,0.00911,-0.0911,119.18770581778267,True,0.0088481,0.03355,
2709,7.0,700000.0,,1.1382,0.0094,-0.0892,121.08510638297874,True,0.0074456,0.029236,
2709,7.5,700000.0,,1.198,0.00982,-0.089,121.99592668024438,True,0.0061986,0.025411,
2709,8.0,700000.0,,1.257,0.01044,-0.0889,120.40229885057471,True,0.0050907,0.022043,
2709,8.5,700000.0,,1.3156,0.01087,-0.0889,121.03035878564859,True,0.0041073,0.022043,
2709,9.0,700000.0,,1.3757,0.01134,-0.089,121.31393298059965,True,0.0041073,0.019088,
2709,9.5,700000.0,,1.4438,0.01188,-0.0907,121.53198653198653,True,0.0041073,0.019088,
2709,10.0,700000.0,,1.4956,0.01235,-0.089,121.10121457489879,True,0.0032384,0.019088,
2709,10.5,700000.0,,1.5993,0.01075,-0.0964,148.77209302325582,True,0.0032384,0.019088,
2709,11.0,700000.0,,1.626,0.01338,-0.0918,121.52466367713004,True,0.0032384,0.016495,
2709,11.5,700000.0,ayashii,9.0609,0.00111,-2.2342,8162.9729729729725,True,0.0024806,0.016495,
2709,12.0,700000.0,,1.7705,0.01461,-0.1106,121.18412046543463,True,0.0024806,0.016495,0.98636
2709,12.5,700000.0,,1.8974,0.01621,-0.129,117.0512029611351,True,0.0024806,0.016495,0.98003
2709,13.0,700000.0,,2.0384,0.01811,-0.1516,112.55659856432911,True,0.0024806,0.016495,0.94377
2709,13.5,700000.0,ayashii,2.2269,0.0223,-0.1939,99.8609865470852,True,0.0024806,0.014215,0.89816
2709,14.0,700000.0,ayashii,11.9461,0.00102,-2.9697,11711.862745098038,True,0.0024806,0.014215,0.82922
2709,14.5,700000.0,,2.4612,0.01205,-0.2049,204.24896265560164,True,0.0024806,0.016495,0.71345
2709,15.0,700000.0,ayashii,2.5899,0.01676,-0.2322,154.5286396181384,True,0.0018311,0.016495,0.56313
2709,15.5,700000.0,ayashii,14.9011,0.0009,-3.7678,16556.777777777777,True,0.0018311,0.016495,0.42066
2710,6.0,700000.0,,1.0555,0.00876,-0.101,120.49086757990868,True,0.025437,0.056393,
2710,6.5,700000.0,,1.0844,0.00809,-0.0913,134.04202719406675,True,0.017623,0.045484,
2710,7.0,700000.0,,1.1469,0.00832,-0.0921,137.8485576923077,True,0.013627,0.040646,
2710,7.5,700000.0,,1.2051,0.00865,-0.0922,139.31791907514452,True,0.010357,0.032248,
2710,8.0,700000.0,,1.264,0.00906,-0.0926,139.51434878587196,True,0.0089477,0.028658,
2710,8.5,700000.0,,1.323,0.00957,-0.0928,138.24451410658307,True,0.0076685,0.025437,
2710,9.0,700000.0,,1.3811,0.00992,-0.0931,139.22379032258064,True,0.006509,0.025437,
2710,9.5,700000.0,,1.4412,0.01034,-0.0936,139.38104448742746,True,0.0054602,0.022547,
2710,10.0,700000.0,,1.5008,0.01087,-0.094,138.06807727690892,True,0.0054602,0.022547,
2710,10.5,700000.0,,1.5647,0.0107,-0.0954,146.2336448598131,True,0.0045142,0.019954,
2710,11.0,700000.0,,1.6211,0.01138,-0.0951,142.45166959578208,True,0.0045142,0.019954,
2710,11.5,700000.0,,1.6825,0.01168,-0.0963,144.0496575342466,True,0.0045142,0.019954,1.0
2710,12.0,700000.0,,1.7428,0.01195,-0.0978,145.8410041841004,True,0.0036635,0.017623,0.98637
2710,12.5,700000.0,,1.8011,0.01214,-0.1005,148.36079077429983,True,0.0036635,0.017623,0.9664
2710,13.0,700000.0,,1.8649,0.01233,-0.1036,151.24898621248985,True,0.0036635,0.017623,0.94391
2710,13.5,700000.0,,1.9196,0.01164,-0.1039,164.91408934707906,True,0.0036635,0.017623,0.91285
2710,14.0,700000.0,ayashii,2.1144,0.00869,-0.1395,243.31415420023015,True,0.0029058,0.017623,0.87362
2710,14.5,700000.0,ayashii,2.3211,0.02315,-0.2253,100.26349892008639,True,0.0029058,0.017623,0.82629
2710,15.0,700000.0,ayashii,2.4713,0.00864,-0.2078,286.03009259259255,True,0.0029058,0.015523,0.77876
2710,15.5,700000.0,ayashii,2.7829,0.00586,-0.3707,474.8976109215018,True,0.0029058,0.015523,0.71507
2710,16.0,700000.0,ayashii,2.6736,0.01576,-0.2541,169.64467005076142,True,0.0029058,0.015523,0.60888
2711,6.0,700000.0,,1.0479,0.00818,-0.0989,128.10513447432763,True,0.058153,0.075959,
2711,6.5,700000.0,,1.1383,0.00834,-0.1073,136.48681055155876,True,0.032228,0.069705,
2711,7.0,700000.0,,1.1542,0.00758,-0.0942,152.26912928759893,True,0.02363,0.058153,
2711,7.5,700000.0,,1.2127,0.00784,-0.0945,154.68112244897958,True,0.019066,0.048041,
2711,8.0,700000.0,,1.2729,0.0081,-0.0951,157.14814814814815,True,0.015232,0.039432,
2711,8.5,700000.0,,1.3512,0.00824,-0.1002,163.98058252427182,True,0.011993,0.035665,
2711,9.0,700000.0,,1.3912,0.00866,-0.0963,160.64665127020785,True,0.010565,0.032228,
2711,9.5,700000.0,,1.4505,0.009,-0.0973,161.16666666666666,True,0.0092495,0.029094,
2711,10.0,700000.0,,1.5132,0.00912,-0.0985,165.92105263157896,True,0.0080395,0.029094,
2711,10.5,700000.0,,1.5713,0.00955,-0.0997,164.53403141361255,True,0.0069281,0.026237,
2711,11.0,700000.0,,1.6319,0.0098,-0.1004,166.5204081632653,True,0.0069281,0.02363,0.99691
2711,11.5,700000.0,,1.6925,0.01002,-0.1014,168.9121756487026,True,0.00591,0.02363,0.98623
2711,12.0,700000.0,,1.753,0.01039,-0.1031,168.71992300288738,True,0.00591,0.021247,0.96647
2711,12.5,700000.0,,1.8243,0.01002,-0.1071,182.06586826347308,True,0.0049804,0.021247,0.9516
2711,13.0,700000.0,,1.8746,0.01083,-0.1079,173.09325946445063,True,0.0049804,0.021247,0.92815
2711,13.5,700000.0,,1.9381,0.01111,-0.1114,174.44644464446444,True,0.0049804,0.021247,0.89609
2711,14.0,700000.0,,2.0025,0.01132,-0.116,176.89929328621906,True,0.0041346,0.019066,0.87185
2711,14.5,700000.0,,2.0703,0.0116,-0.1236,178.4741379310345,True,0.0041346,0.019066,0.83125
2711,15.0,700000.0,,2.1671,0.01291,-0.148,167.86212238574748,True,0.0041346,0.019066,0.79048
2711,15.5,700000.0,,2.2234,0.01114,-0.1459,199.58707360861757,True,0.0041346,0.019066,0.74134
2711,16.0,700000.0,,2.3324,0.01145,-0.1693,203.70305676855892,True,0.0041346,0.017067,0.67478
2711,16.5,700000.0,,2.4598,0.01163,-0.1979,211.50472914875323,True,0.0033695,0.017067,0.61524
2712,6.0,700000.0,,1.0395,0.00793,-0.0973,131.0844892812106,True,,,
2712,6.5,700000.0,,1.1164,0.00797,-0.1023,140.07528230865748,True,,,
2712,7.0,700000.0,,1.1701,0.00836,-0.1019,139.9641148325359,True,0.04342,0.078163,
2712,7.5,700000.0,,1.2205,0.00715,-0.0966,170.6993006993007,True,0.030369,0.066568,
2712,8.0,700000.0,,1.28,0.00733,-0.0972,174.62482946793997,True,0.025246,0.0563,
2712,8.5,700000.0,,1.3403,0.00751,-0.0979,178.46870838881492,True,0.020856,0.047389,
2712,9.0,700000.0,,1.4035,0.00771,-0.1,182.03631647211415,True,0.017075,0.04342,
2712,9.5,700000.0,,1.4631,0.00798,-0.1009,183.34586466165416,True,0.015383,0.039755,
2712,10.0,700000.0,,1.5238,0.00804,-0.1014,189.5273631840796,True,0.012344,0.036372,1.0
2712,10.5,700000.0,,1.5835,0.00829,-0.1027,191.0132689987937,True,0.010982,0.03325,0.99683
2712,11.0,700000.0,,1.6431,0.00856,-0.1043,191.95093457943926,True,0.010982,0.030369,0.98603
2712,11.5,700000.0,,1.7021,0.00888,-0.106,191.6779279279279,True,0.0097156,0.030369,0.97333
2712,12.0,700000.0,,1.7671,0.00888,-0.1081,198.99774774774772,True,0.0085392,0.027707,0.95906
2712,12.5,700000.0,,1.8245,0.00926,-0.1099,197.03023758099354,True,0.0085392,0.025246,0.93579
2712,13.0,700000.0,,1.8881,0.00932,-0.1123,202.58583690987123,True,0.0074485,0.025246,0.91962
2712,13.5,700000.0,,1.9503,0.00951,-0.1154,205.0788643533123,True,0.0074485,0.025246,0.88666
2712,14.0,700000.0,,2.0088,0.0097,-0.1184,207.0927835051546,True,0.00644,0.022967,0.8617
2712,14.5,700000.0,,2.0743,0.00983,-0.123,211.01729399796542,True,0.00644,0.022967,0.82824
2712,15.0,700000.0,,2.1404,0.00997,-0.1285,214.68405215646942,True,0.0055107,0.022967,0.79464
2712,15.5,700000.0,,2.2087,0.01015,-0.1356,217.60591133004925,True,0.0055107,0.020856,0.74401
2712,16.0,700000.0,,2.2826,0.01038,-0.1471,219.90366088631984,True,0.0055107,0.020856,0.69277
2712,16.5,700000.0,ayashii,2.3788,0.00866,-0.1576,274.68822170900694,True,0.0055107,0.020856,0.63126
2713,6.0,700000.0,,1.0584,0.00698,-0.1,151.63323782234957,True,,,
2713,6.5,700000.0,,1.1149,0.00778,-0.1013,143.30334190231363,True,,,
2713,7.0,700000.0,,1.1906,0.00769,-0.1062,154.82444733420027,True,,,
2713,7.5,700000.0,,1.2331,0.0078,-0.1029,158.08974358974362,True,0.055967,0.087322,
2713,8.0,700000.0,,1.2871,0.0067,-0.0991,192.10447761194027,True,0.040942,0.075634,
2713,8.5,700000.0,,1.3469,0.00684,-0.0999,196.91520467836258,True,0.03215,0.06518,
2713,9.0,700000.0,,1.4113,0.00696,-0.1018,202.77298850574712,True,0.024998,0.060421,1.0
2713,9.5,700000.0,,1.4719,0.0071,-0.1027,207.30985915492957,True,0.022916,0.051806,0.99672
2713,10.0,700000.0,,1.5312,0.00733,-0.1043,208.8949522510232,True,0.019136,0.047926,0.99143
2713,10.5,700000.0,,1.5919,0.0075,-0.1057,212.25333333333336,True,0.017421,0.04431,0.97954
2713,11.0,700000.0,,1.6564,0.0078,-0.1082,212.3589743589744,True,0.015812,0.040942,0.97296
2713,11.5,700000.0,,1.7172,0.0078,-0.1098,220.15384615384616,True,0.014302,0.037803,0.95868
2713,12.0,700000.0,,1.7782,0.00793,-0.1114,224.23707440100884,True,0.012886,0.034878,0.94325
2713,12.5,700000.0,,1.8381,0.00822,-0.1138,223.6131386861314,True,0.011558,0.03215,0.92708
2713,13.0,700000.0,,1.8998,0.0082,-0.1157,231.68292682926827,True,0.010314,0.03215,0.90205
2713,13.5,700000.0,,1.9595,0.00852,-0.1185,229.98826291079814,True,0.010314,0.029603,0.88508
2713,14.0,700000.0,,2.0235,0.00844,-0.1218,239.75118483412322,True,0.0091507,0.027224,0.85941
2713,14.5,700000.0,ayashii,2.0836,0.00867,-0.1256,240.32295271049597,True,0.0091507,0.027224,0.82494
2713,15.0,700000.0,ayashii,2.1538,0.00866,-0.1315,248.70669745958432,True,0.008064,0.027224,0.79029
2713,15.5,700000.0,ayashii,2.2187,0.00895,-0.138,247.89944134078215,True,0.008064,0.024998,0.74676
2713,16.0,700000.0,ayashii,2.2995,0.0084,-0.1455,273.75000000000006,True,0.0070517,0.024998,0.70279
2713,16.5,700000.0,ayashii,2.351,0.00903,-0.1511,260.35437430786266,True,0.0070517,0.024998,0.64844
3408,6.0,700000.0,,1.0394,0.00916,-0.0811,113.47161572052403,True,0.016659,0.048935,
3408,6.5,700000.0,,1.1033,0.00925,-0.0814,119.27567567567567,True,0.008151,0.032148,
3408,7.0,700000.0,,1.1976,0.00893,-0.0877,134.1097424412094,True,0.0054452,0.027466,
3408,7.5,700000.0,,1.204,0.01041,-0.0783,115.65802113352544,True,0.0043521,0.023331,
3408,8.0,700000.0,,1.2643,0.01072,-0.0786,117.93843283582089,True,0.0034021,0.019742,
3408,8.5,700000.0,,1.3257,0.01138,-0.0795,116.493848857645,True,0.0034021,0.019742,
3408,9.0,700000.0,,1.3862,0.01172,-0.0797,118.27645051194541,True,0.0034021,0.019742,
3408,9.5,700000.0,,1.4475,0.01217,-0.0799,118.94001643385374,True,0.0025813,0.016659,
3408,10.0,700000.0,,1.5085,0.01245,-0.0803,121.16465863453816,True,0.0025813,0.016659,
3408,10.5,700000.0,,1.5707,0.01225,-0.0803,128.2204081632653,True,0.0025813,0.016659,
3408,11.0,700000.0,ayashii,8.3533,0.0012,-2.0279,6961.083333333335,True,0.001882,0.014021,
3408,11.5,700000.0,,1.6882,0.0133,-0.085,126.93233082706767,True,0.001882,0.014021,1.0
3408,12.0,700000.0,ayashii,7.1769,0.00142,-1.6835,5054.154929577465,True,0.001882,0.014021,0.96543
3408,12.5,700000.0,ayashii,10.7187,0.0011,-2.6367,9744.272727272726,True,0.0012963,0.016659,0.9202
3408,13.0,700000.0,,2.0439,0.00992,-0.1346,206.0383064516129,True,0.0012963,0.016659,0.8594
3408,13.5,700000.0,ayashii,12.7877,0.00104,-3.1847,12295.865384615385,True,0.0012963,0.014021,0.80605
3408,14.0,700000.0,,2.2536,0.01464,-0.1784,153.9344262295082,True,0.0012963,0.011763,0.74494
3408,14.5,700000.0,,2.4412,0.01868,-0.2176,130.68522483940043,True,0.0012963,0.011763,0.65308
3408,15.0,700000.0,ayashii,2.7436,0.01016,-0.2668,270.03937007874015,True,0.0012963,0.014021,0.54571
3409,6.0,700000.0,,1.0491,0.00807,-0.0826,129.99999999999997,True,,,
3409,6.5,700000.0,,1.0989,0.0087,-0.0818,126.31034482758622,True,0.026861,0.050731,
3409,7.0,700000.0,,1.15,0.0091,-0.0806,126.37362637362635,True,0.015356,0.045114,
3409,7.5,700000.0,,1.226,0.00919,-0.0848,133.40587595212187,True,0.0097938,0.035082,
3409,8.0,700000.0,,1.2689,0.00965,-0.0816,131.4922279792746,True,0.0070354,0.026861,
3409,8.5,700000.0,,1.3571,0.00953,-0.0886,142.40293809024135,True,0.0058754,0.023421,
3409,9.0,700000.0,,1.3908,0.01033,-0.0838,134.63697967086156,True,0.004841,0.023421,
3409,9.5,700000.0,,1.4518,0.01055,-0.0844,137.61137440758293,True,0.0039209,0.020386,
3409,10.0,700000.0,,1.5133,0.0108,-0.0854,140.12037037037038,True,0.0039209,0.020386,
3409,10.5,700000.0,,1.5709,0.01121,-0.0876,140.13380909901875,True,0.0039209,0.017712,
3409,11.0,700000.0,,1.6351,0.01163,-0.0893,140.5932932072227,True,0.0031049,0.017712,0.99216
3409,11.5,700000.0,,1.6986,0.01197,-0.0915,141.90476190476193,True,0.0031049,0.017712,0.95853
3409,12.0,700000.0,,1.767,0.0119,-0.0938,148.48739495798318,True,0.0031049,0.015356,0.92763
3409,12.5,700000.0,ayashii,8.7405,0.00111,-2.1407,7874.324324324324,True,0.0023885,0.015356,0.89637
3409,13.0,700000.0,,1.893,0.01262,-0.1049,150.0,True,0.0023885,0.015356,0.85718
3409,13.5,700000.0,,2.0285,0.00945,-0.1177,214.6560846560847,True,0.0023885,0.015356,0.81791
3409,14.0,700000.0,ayashii,10.5893,0.00106,-2.6178,9989.905660377359,True,0.0023885,0.015356,0.77068
3409,14.5,700000.0,ayashii,10.7029,0.00108,-2.6309,9910.092592592591,True,0.0017692,0.013275,0.72337
3409,15.0,700000.0,,2.3556,0.01316,-0.2005,178.9969604863222,True,0.0017692,0.013275,0.68389
3409,15.5,700000.0,,2.4911,0.01534,-0.2257,162.39243807040418,True,0.0017692,0.013275,0.62066
3410,6.0,700000.0,,1.08,0.00613,-0.0881,176.18270799347474,True,,,
3410,6.5,700000.0,,1.1184,0.00753,-0.0853,148.52589641434264,True,,,
3410,7.0,700000.0,,1.1651,0.00815,-0.0842,142.95705521472394,True,,,
3410,7.5,700000.0,,1.2269,0.00844,-0.0852,145.36729857819907,True,0.024114,0.058103,
3410,8.0,700000.0,,1.2753,0.00885,-0.0837,144.10169491525426,True,0.0149,0.0425,
3410,8.5,700000.0,,1.3371,0.00905,-0.0853,147.74585635359114,True,0.011508,0.038069,
3410,9.0,700000.0,,1.4,0.00916,-0.0871,152.83842794759823,True,0.010041,0.030379,
3410,9.5,700000.0,,1.4595,0.00948,-0.0887,153.95569620253164,True,0.0074944,0.027082,
3410,10.0,700000.0,,1.5212,0.00963,-0.0898,157.96469366562826,True,0.0063912,0.024114,
3410,10.5,700000.0,,1.5818,0.00991,-0.0922,159.61654894046418,True,0.0053899,0.024114,1.0
3410,11.0,700000.0,,1.6442,0.01016,-0.094,161.83070866141733,True,0.0053899,0.021442,0.98025
3410,11.5,700000.0,,1.707,0.01041,-0.0963,163.97694524495677,True,0.0044833,0.019035,0.95112
3410,12.0,700000.0,,1.7701,0.01068,-0.0993,165.73970037453182,True,0.0044833,0.019035,0.91931
3410,12.5,700000.0,,1.8767,0.00962,-0.1115,195.0831600831601,True,0.0036657,0.019035,0.88703
3410,13.0,700000.0,,1.8976,0.01114,-0.1077,170.3411131059246,True,0.0036657,0.019035,0.84652
3410,13.5,700000.0,,1.9691,0.01141,-0.1146,172.57668711656441,True,0.0036657,0.016863,0.8059
3410,14.0,700000.0,,2.037,0.01172,-0.1219,173.80546075085326,True,0.0029319,0.016863,0.75706
3410,14.5,700000.0,,2.1097,0.01211,-0.1327,174.21139554087534,True,0.0029319,0.016863,0.71628
3410,15.0,700000.0,,2.1956,0.01275,-0.1488,172.2039215686275,True,0.0029319,0.016863,0.66727
