naca,alpha,Re,shinyou,cl,cd,cm,ld,converged,bubble_start,bubble_end,separation
3410,-6.0,500000.0,,-0.3879,0.01077,-0.0747,-36.01671309192201,True,,,0.83029
3410,-5.5,500000.0,,-0.3142,0.01178,-0.0705,-26.672325976230898,True,0.83029,0.98646,
3410,-5.0,500000.0,,-0.2514,0.01148,-0.0707,-21.898954703832754,True,0.82216,0.9735,
3410,-4.5,500000.0,,-0.2031,0.01113,-0.068,-18.247978436657682,True,0.81404,0.96632,
3410,-4.0,500000.0,,-0.0773,0.01046,-0.0835,-7.390057361376672,True,0.8059,0.95112,
3410,-3.5,500000.0,,-0.0782,0.00995,-0.069,-7.85929648241206,True,0.79777,0.93533,
3410,-3.0,500000.0,,-0.004,0.00945,-0.0726,-0.4232804232804233,True,0.78963,0.91931,
3410,-2.5,500000.0,,0.0502,0.00901,-0.0716,5.571587125416204,True,0.77335,0.89512,
3410,-2.0,500000.0,,0.1077,0.00854,-0.0716,12.611241217798595,True,0.75706,0.87894,
3410,-1.5,500000.0,,0.1873,0.00834,-0.0771,22.458033573141485,True,0.74075,0.85463,
3410,-1.0,500000.0,,0.2372,0.00759,-0.0754,31.251646903820813,True,0.72444,0.82216,
3410,-0.5,500000.0,,0.3176,0.00727,-0.0805,43.68638239339752,True,0.69995,0.78963,
3410,0.0,500000.0,ayashii,0.4098,0.00668,-0.0889,61.34730538922155,True,0.68361,0.7489,
3410,0.5,500000.0,,0.4631,0.00649,-0.087,71.35593220338983,True,0.66727,0.69995,
3410,1.0,500000.0,,0.5553,0.00746,-0.0948,74.43699731903486,True,0.6264,0.6591,
3410,1.5,500000.0,,0.5829,0.00813,-0.0885,71.69741697416974,True,0.57734,0.63458,
3410,2.0,500000.0,,0.6163,0.00825,-0.0835,74.70303030303029,True,0.52011,0.61005,
3410,2.5,500000.0,,0.6761,0.00805,-0.0849,83.98757763975156,True,0.48743,0.58552,
3410,3.0,500000.0,,0.721,0.0078,-0.0825,92.43589743589743,True,0.45479,0.55281,
3410,3.5,500000.0,,0.7732,0.00735,-0.0819,105.19727891156462,True,0.43849,0.52828,
3410,4.0,500000.0,,0.8271,0.00715,-0.0817,115.67832167832167,True,0.43035,0.48743,
3410,4.5,500000.0,,0.8837,0.00606,-0.0814,145.82508250825083,True,,,
3410,5.0,500000.0,,0.9468,0.00611,-0.0832,154.95908346972178,True,,,
3410,5.5,500000.0,,1.0277,0.00553,-0.0884,185.84086799276673,True,,,
3410,6.0,500000.0,,1.0858,0.00611,-0.0892,177.708674304419,True,,,
3410,6.5,500000.0,,1.1124,0.00833,-0.0849,133.54141656662665,True,,,
3410,7.0,500000.0,,1.1812,0.00849,-0.0881,139.12838633686692,True,,,
3410,7.5,500000.0,,1.2232,0.00904,-0.0838,135.30973451327435,True,0.027082,0.070148,
3410,8.0,500000.0,,1.2767,0.00942,-0.0833,135.5307855626327,True,0.016863,0.052538,
3410,8.5,500000.0,,1.3382,0.00965,-0.0845,138.67357512953367,True,0.013121,0.0425,
3410,9.0,500000.0,,1.4315,0.00944,-0.093,151.64194915254237,True,0.010041,0.038069,
3410,9.5,500000.0,,1.4634,0.01034,-0.0881,141.52804642166345,True,0.0087078,0.034033,
3410,10.0,500000.0,,1.5254,0.01085,-0.0894,140.58986175115209,True,0.0074944,0.030379,
3410,10.5,500000.0,,1.5875,0.01107,-0.0915,143.40560072267388,True,0.0063912,0.027082,0.98025
3410,11.0,500000.0,,1.651,0.0115,-0.0935,143.56521739130434,True,0.0053899,0.027082,0.95112
3410,11.5,500000.0,,1.7148,0.01196,-0.096,143.37792642140468,True,0.0044833,0.027082,0.91931
3410,12.0,500000.0,,1.7916,0.01403,-0.1028,127.69779044903777,True,0.0044833,0.024114,0.88703
3410,12.5,500000.0,,1.8438,0.01205,-0.1029,153.0124481327801,True,0.0036657,0.024114,0.85463
3410,13.0,500000.0,,1.9161,0.01268,-0.1109,151.11198738170347,True,0.0036657,0.021442,0.82216
3410,13.5,500000.0,,2.0191,0.01451,-0.1329,139.15230875258442,True,0.0036657,0.021442,0.78963
3410,14.0,500000.0,,2.125,0.01562,-0.1569,136.04353393085788,True,0.0029319,0.021442,0.7489
3410,14.5,500000.0,,2.1697,0.01379,-0.1488,157.33865119651924,True,0.0029319,0.021442,0.71628
3410,15.0,500000.0,,2.2858,0.01451,-0.1751,157.5327360441075,True,0.0029319,0.019035,0.69178
3410,15.5,500000.0,,2.604,0.01328,-0.3033,196.0843373493976,True,0.0029319,0.019035,0.63458
3410,-6.0,750000.0,,-0.3214,0.01069,-0.0788,-30.06548175865295,True,0.86274,0.9735,
3410,-5.5,750000.0,,-0.2685,0.01022,-0.0777,-26.272015655577302,True,0.85463,0.96632,
3410,-5.0,750000.0,,-0.2266,0.00977,-0.0739,-23.193449334698055,True,0.84652,0.95112,
3410,-4.5,750000.0,,-0.166,0.0094,-0.0744,-17.659574468085108,True,0.83841,0.93533,
3410,-4.0,750000.0,,-0.0945,0.00904,-0.0778,-10.45353982300885,True,0.83029,0.91931,
3410,-3.5,750000.0,,-0.0578,0.00848,-0.0727,-6.816037735849057,True,0.82216,0.9032,
3410,-3.0,750000.0,,0.0057,0.00821,-0.074,0.6942752740560292,True,0.8059,0.87894,
3410,-2.5,750000.0,,0.0654,0.00794,-0.0746,8.2367758186398,True,0.79777,0.85463,
3410,-2.0,750000.0,,0.1151,0.00755,-0.0732,15.24503311258278,True,0.79777,0.81404,
3410,-1.5,750000.0,,0.1646,0.00704,-0.0716,23.380681818181817,True,,,
3410,-1.0,750000.0,,0.2376,0.00684,-0.0756,34.73684210526316,True,,,
3410,-0.5,750000.0,,0.2751,0.0062,-0.0713,44.37096774193549,True,,,
3410,0.0,750000.0,,0.3278,0.00545,-0.0703,60.146788990825684,True,,,
3410,0.5,750000.0,,0.425,0.00538,-0.0797,78.99628252788104,True,,,
3410,1.0,750000.0,,0.4932,0.00537,-0.0812,91.84357541899442,True,,,
3410,1.5,750000.0,,0.5754,0.00662,-0.0871,86.91842900302115,True,,,
3410,2.0,750000.0,,0.6023,0.00627,-0.081,96.06060606060605,True,,,
3410,2.5,750000.0,,0.6745,0.00646,-0.0848,104.41176470588236,True,,,
3410,3.0,750000.0,,0.7177,0.00607,-0.0821,118.23723228995058,True,,,
3410,3.5,750000.0,,0.7744,0.00572,-0.0822,135.3846153846154,True,,,
3410,4.0,750000.0,,0.8198,0.0065,-0.0805,126.12307692307692,True,,,
3410,4.5,750000.0,,0.9002,0.00531,-0.085,169.52919020715632,True,,,
3410,5.0,750000.0,,0.9146,0.00697,-0.0771,131.21951219512195,True,,,
3410,5.5,750000.0,ayashii,1.0289,0.00533,-0.0885,193.03939962476548,True,,,
3410,6.0,750000.0,,1.0322,0.00758,-0.0792,136.1741424802111,True,,,
3410,6.5,750000.0,,1.1125,0.00781,-0.0851,142.44558258642766,True,,,
3410,7.0,750000.0,,1.1769,0.00797,-0.0867,147.66624843161858,True,,,
3410,7.5,750000.0,,1.2144,0.0085,-0.0825,142.8705882352941,True,0.021442,0.052538,
3410,8.0,750000.0,,1.2744,0.00866,-0.0834,147.1593533487298,True,0.0149,0.0425,
3410,8.5,750000.0,,1.3351,0.00882,-0.0845,151.3718820861678,True,0.011508,0.034033,
3410,9.0,750000.0,,1.4189,0.00871,-0.0918,162.90470723306544,True,0.010041,0.030379,
3410,9.5,750000.0,,1.4598,0.00924,-0.0883,157.98701298701297,True,0.0074944,0.027082,
3410,10.0,750000.0,,1.5483,0.00903,-0.0963,171.46179401993356,True,0.0063912,0.024114,
3410,10.5,750000.0,,1.5815,0.00967,-0.0918,163.54705274043434,True,0.0053899,0.021442,
3410,11.0,750000.0,,1.6435,0.00996,-0.0939,165.01004016064257,True,0.0053899,0.021442,0.98646
3410,11.5,750000.0,,1.7056,0.01025,-0.0963,166.4,True,0.0044833,0.019035,0.95883
3410,12.0,750000.0,,1.7688,0.01037,-0.1,170.5689488910318,True,0.0044833,0.019035,0.92734
3410,12.5,750000.0,,1.831,0.01065,-0.1027,171.92488262910797,True,0.0036657,0.016863,0.89512
3410,13.0,750000.0,,1.8953,0.01096,-0.1073,172.92883211678833,True,0.0036657,0.016863,0.85463
3410,13.5,750000.0,,2.0135,0.00941,-0.1229,213.97449521785336,True,0.0036657,0.016863,0.81404
3410,14.0,750000.0,,2.0273,0.01117,-0.1192,181.49507609668757,True,0.0029319,0.016863,0.7652
3410,14.5,750000.0,,2.1008,0.01159,-0.1281,181.25970664365832,True,0.0029319,0.016863,0.72444
3410,15.0,750000.0,,2.1735,0.01178,-0.1374,184.50764006791172,True,0.0029319,0.0149,0.67544
3410,15.5,750000.0,,2.2483,0.01189,-0.1486,189.09167367535744,True,0.0029319,0.0149,0.63458
3410,-6.0,1000000.0,,-0.3261,0.00955,-0.0772,-34.146596858638745,True,0.87894,0.95883,
3410,-5.5,1000000.0,,-0.2707,0.0091,-0.0768,-29.747252747252745,True,0.87084,0.94327,
3410,-5.0,1000000.0,,-0.2187,0.00873,-0.0756,-25.051546391752577,True,0.86274,0.92734,
3410,-4.5,1000000.0,,-0.1634,0.00852,-0.0744,-19.178403755868544,True,0.85463,0.91126,
3410,-4.0,1000000.0,,-0.117,0.00801,-0.0722,-14.606741573033709,True,0.84652,0.89512,
3410,-3.5,1000000.0,,-0.0582,0.00774,-0.0723,-7.51937984496124,True,0.84652,0.86274,
3410,-3.0,1000000.0,,0.0134,0.00766,-0.0756,1.7493472584856398,True,,,
3410,-2.5,1000000.0,,0.0841,0.00745,-0.0787,11.288590604026846,True,,,
3410,-2.0,1000000.0,,0.1387,0.00691,-0.0787,20.072358900144714,True,,,
3410,-1.5,1000000.0,,0.1559,0.00649,-0.0696,24.021571648690294,True,,,
3410,-1.0,1000000.0,,0.2204,0.00622,-0.0714,35.434083601286176,True,,,
3410,-0.5,1000000.0,,0.2905,0.00606,-0.0747,47.93729372937293,True,,,
3410,0.0,1000000.0,,0.3209,0.0054,-0.069,59.425925925925924,True,,,
3410,0.5,1000000.0,,0.4181,0.00504,-0.0781,82.9563492063492,True,,,
3410,1.0,1000000.0,,0.4796,0.00494,-0.0794,97.085020242915,True,,,
3410,1.5,1000000.0,,0.5602,0.00554,-0.0843,101.11913357400724,True,,,
3410,2.0,1000000.0,,0.6032,0.00523,-0.0812,115.33460803059272,True,,,
3410,2.5,1000000.0,,0.6708,0.00538,-0.0841,124.68401486988846,True,,,
3410,3.0,1000000.0,,0.7265,0.00491,-0.0837,147.96334012219958,True,,,
3410,3.5,1000000.0,,0.7924,0.00487,-0.0859,162.71047227926078,True,,,
3410,4.0,1000000.0,,0.8471,0.00484,-0.0857,175.0206611570248,True,,,
3410,4.5,1000000.0,,0.9015,0.00499,-0.0854,180.6613226452906,True,,,
3410,5.0,1000000.0,,0.9645,0.00503,-0.0868,191.74950298210737,True,,,
3410,5.5,1000000.0,,1.027,0.00535,-0.0882,191.9626168224299,True,,,
3410,6.0,1000000.0,,1.0879,0.00575,-0.0893,189.20000000000002,True,,,
3410,6.5,1000000.0,,1.1069,0.00752,-0.0829,147.19414893617022,True,,,
3410,7.0,1000000.0,,1.1615,0.00781,-0.0835,148.71959026888604,True,,,
3410,7.5,1000000.0,,1.217,0.00794,-0.0826,153.27455919395467,True,0.021442,0.047328,
3410,8.0,1000000.0,,1.2833,0.00794,-0.0849,161.62468513853906,True,0.0149,0.038069,
3410,8.5,1000000.0,,1.3343,0.00828,-0.0841,161.1473429951691,True,0.011508,0.030379,
3410,9.0,1000000.0,,1.3979,0.00853,-0.0869,163.88042203985933,True,0.0087078,0.027082,
3410,9.5,1000000.0,,1.456,0.00879,-0.0883,165.64277588168375,True,0.0074944,0.024114,
3410,10.0,1000000.0,,1.5178,0.00891,-0.0896,170.34792368125702,True,0.0063912,0.021442,
3410,10.5,1000000.0,,1.5775,0.00911,-0.0913,173.1613611416026,True,0.0053899,0.019035,
3410,11.0,1000000.0,,1.6385,0.00937,-0.0936,174.8665955176094,True,0.0053899,0.019035,1.0
3410,11.5,1000000.0,,1.7004,0.00954,-0.096,178.23899371069183,True,0.0044833,0.016863,0.98646
3410,12.0,1000000.0,,1.7615,0.00961,-0.0979,183.2986472424558,True,0.0044833,0.0149,0.95883
3410,12.5,1000000.0,,1.8235,0.00975,-0.1006,187.02564102564102,True,0.0036657,0.0149,0.92734
3410,13.0,1000000.0,,1.8862,0.0102,-0.106,184.92156862745097,True,0.0036657,0.0149,0.89512
3410,13.5,1000000.0,,1.9547,0.0102,-0.111,191.63725490196077,True,0.0029319,0.013121,0.85463
3410,14.0,1000000.0,,2.0173,0.0103,-0.115,195.85436893203885,True,0.0029319,0.013121,0.81404
3410,14.5,1000000.0,,2.0818,0.01044,-0.1201,199.40613026819923,True,0.0029319,0.013121,0.7652
3410,15.0,1000000.0,,2.1479,0.01064,-0.1271,201.87030075187968,True,0.0029319,0.013121,0.72444
3410,15.5,1000000.0,,2.2173,0.01096,-0.1373,202.30839416058393,True,0.0029319,0.013121,0.66727
3410,16.0,1000000.0,,2.2906,0.01127,-0.1495,203.2475598935226,True,0.0029319,0.013121,0.61823
3411,-6.0,500000.0,,-0.3571,0.01225,-0.0725,-29.151020408163262,True,0.82671,0.98015,
3411,-5.5,500000.0,,-0.2747,0.01161,-0.0767,-23.660637381567614,True,0.8183,0.97348,
3411,-5.0,500000.0,,-0.2251,0.0112,-0.0749,-20.098214285714285,True,0.80989,0.95888,
3411,-4.5,500000.0,,-0.1679,0.0106,-0.075,-15.839622641509433,True,0.80147,0.94319,
3411,-4.0,500000.0,,-0.0664,0.01024,-0.0845,-6.484374999999999,True,0.79305,0.93511,
3411,-3.5,500000.0,,-0.0441,0.0097,-0.0761,-4.546391752577319,True,0.78463,0.9104,
3411,-3.0,500000.0,,0.0177,0.00931,-0.0766,1.9011815252416755,True,0.76777,0.89375,
3411,-2.5,500000.0,,0.0792,0.00908,-0.0774,8.722466960352424,True,0.7509,0.87704,
3411,-2.0,500000.0,,0.1278,0.00867,-0.0755,14.740484429065743,True,0.74246,0.8519,
3411,-1.5,500000.0,,0.1632,0.00825,-0.0708,19.78181818181818,True,0.71712,0.82671,
3411,-1.0,500000.0,,0.2427,0.00745,-0.0765,32.57718120805369,True,0.70022,0.79305,
3411,-0.5,500000.0,,0.2918,0.007,-0.0746,41.68571428571428,True,0.67485,0.76777,
3411,0.0,500000.0,,0.3358,0.00675,-0.0714,49.74814814814815,True,0.64948,0.72557,
3411,0.5,500000.0,,0.4377,0.007,-0.0815,62.528571428571425,True,0.62409,0.69177,
3411,1.0,500000.0,,0.5066,0.00699,-0.0827,72.4749642346209,True,0.58177,0.64948,
3411,1.5,500000.0,,0.5701,0.0077,-0.0845,74.03896103896105,True,0.53947,0.62409,
3411,2.0,500000.0,,0.6216,0.00773,-0.0839,80.41397153945667,True,0.49722,0.5987,
3411,2.5,500000.0,,0.701,0.00807,-0.0894,86.86493184634448,True,0.46347,0.57331,
3411,3.0,500000.0,,0.7563,0.00803,-0.0893,94.18430884184308,True,0.44663,0.54793,
3411,3.5,500000.0,,0.7709,0.00715,-0.0803,107.81818181818183,True,0.42982,0.52256,
3411,4.0,500000.0,,0.8466,0.00734,-0.085,115.34059945504087,True,0.42143,0.49722,
3411,4.5,500000.0,,0.8849,0.0057,-0.0806,155.24561403508773,True,0.41307,0.45504,
3411,5.0,500000.0,,0.9347,0.00647,-0.0799,144.46676970633695,True,,,
3411,5.5,500000.0,,0.9822,0.00687,-0.0783,142.96943231441048,True,,,
3411,6.0,500000.0,ayashii,1.096,0.00525,-0.0903,208.76190476190476,True,,,
3411,6.5,500000.0,,1.146,0.00596,-0.0897,192.28187919463085,True,,,
3411,7.0,500000.0,,1.18,0.0078,-0.0877,151.28205128205127,True,,,
3411,7.5,500000.0,,1.2344,0.0081,-0.087,152.39506172839506,True,,,
3411,8.0,500000.0,,1.3188,0.00804,-0.0938,164.02985074626864,True,0.045864,0.078008,
3411,8.5,500000.0,,1.3475,0.0088,-0.0881,153.12499999999997,True,0.025453,0.066035,
3411,9.0,500000.0,,1.4093,0.00897,-0.0896,157.11259754738015,True,0.01865,0.055268,
3411,9.5,500000.0,,1.4708,0.00916,-0.0911,160.56768558951967,True,0.01499,0.050391,
3411,10.0,500000.0,,1.5493,0.00916,-0.0964,169.13755458515283,True,0.011885,0.041684,0.9919
3411,10.5,500000.0,,1.594,0.00967,-0.0954,164.83971044467427,True,0.010511,0.037842,0.97348
3411,11.0,500000.0,,1.6955,0.00908,-0.1056,186.72907488986786,True,0.0092433,0.03432,0.94319
3411,11.5,500000.0,,1.7248,0.0104,-0.1018,165.84615384615387,True,0.0080746,0.031096,0.9104
3411,12.0,500000.0,,1.7992,0.01,-0.107,179.92,True,0.0069978,0.031096,0.87704
3411,12.5,500000.0,,1.853,0.01056,-0.1085,175.47348484848484,True,0.0060079,0.028149,0.84351
3411,13.0,500000.0,,1.9545,0.0096,-0.1204,203.59375,True,0.0060079,0.028149,0.80147
3411,13.5,500000.0,,1.9809,0.01081,-0.1179,183.24699352451435,True,0.0051003,0.025453,0.75934
3411,14.0,500000.0,,2.056,0.01121,-0.126,183.40767172167708,True,0.0051003,0.025453,0.72557
3411,14.5,500000.0,,2.131,0.01144,-0.1354,186.27622377622376,True,0.0042711,0.025453,0.68331
3411,15.0,500000.0,,2.2103,0.01172,-0.1485,188.5921501706485,True,0.0042711,0.022986,0.64948
3411,-6.0,750000.0,,-0.3145,0.01031,-0.0809,-30.504364694471388,True,0.8519,0.95888,
3411,-5.5,750000.0,,-0.2816,0.00977,-0.0742,-28.822927328556812,True,0.84351,0.94319,
3411,-5.0,750000.0,,-0.192,0.0094,-0.0813,-20.425531914893618,True,0.83511,0.93511,
3411,-4.5,750000.0,,-0.154,0.00886,-0.0771,-17.381489841986458,True,0.82671,0.91869,
3411,-4.0,750000.0,,-0.1012,0.00853,-0.0756,-11.86400937866354,True,0.80989,0.90209,
3411,-3.5,750000.0,,-0.0257,0.00858,-0.0796,-2.9953379953379953,True,0.80147,0.87704,
3411,-3.0,750000.0,,-0.0065,0.00795,-0.0707,-0.8176100628930817,True,0.79305,0.8519,
3411,-2.5,750000.0,,0.058,0.0076,-0.0725,7.631578947368421,True,0.78463,0.8183,
3411,-2.0,750000.0,,0.1067,0.00747,-0.0705,14.28380187416332,True,,,
3411,-1.5,750000.0,,0.204,0.00718,-0.0804,28.41225626740947,True,,,
3411,-1.0,750000.0,,0.2154,0.00664,-0.0698,32.43975903614458,True,,,
3411,-0.5,750000.0,,0.2727,0.00621,-0.0701,43.91304347826087,True,,,
3411,0.0,750000.0,,0.3214,0.00549,-0.0683,58.54280510018215,True,,,
3411,0.5,750000.0,,0.4318,0.00548,-0.0805,78.79562043795622,True,,,
3411,1.0,750000.0,,0.484,0.00586,-0.0796,82.5938566552901,True,,,
3411,1.5,750000.0,,0.5598,0.00621,-0.0829,90.14492753623188,True,,,
3411,2.0,750000.0,,0.625,0.00625,-0.085,100.0,True,,,
3411,2.5,750000.0,,0.6545,0.00574,-0.0792,114.02439024390243,True,0.48034,0.50566,
3411,3.0,750000.0,,0.7182,0.00573,-0.0811,125.34031413612566,True,0.45504,0.48878,
3411,3.5,750000.0,,0.7783,0.00598,-0.0824,130.1505016722408,True,,,
3411,4.0,750000.0,,0.8403,0.00532,-0.0833,157.95112781954887,True,,,
3411,4.5,750000.0,,0.8927,0.00567,-0.0828,157.44268077601413,True,,,
3411,5.0,750000.0,,0.9611,0.00516,-0.0853,186.25968992248062,True,,,
3411,5.5,750000.0,,1.031,0.00493,-0.0882,209.1277890466531,True,,,
3411,6.0,750000.0,,1.0864,0.0054,-0.0884,201.1851851851852,True,,,
3411,6.5,750000.0,,1.1554,0.00548,-0.0913,210.83941605839416,True,,,
3411,7.0,750000.0,,1.1764,0.00733,-0.0868,160.49113233287858,True,,,
3411,7.5,750000.0,,1.2263,0.00767,-0.0853,159.88265971316818,True,,,
3411,8.0,750000.0,,1.2987,0.00771,-0.0891,168.44357976653697,True,0.037842,0.060488,
3411,8.5,750000.0,,1.3412,0.00809,-0.0862,165.7849196538937,True,0.022986,0.055268,
3411,9.0,750000.0,,1.4063,0.00819,-0.0887,171.70940170940173,True,0.016744,0.045864,
3411,9.5,750000.0,,1.4671,0.00832,-0.0901,176.33413461538464,True,0.013374,0.037842,
3411,10.0,750000.0,,1.528,0.00852,-0.0928,179.34272300469485,True,0.011885,0.03432,
3411,10.5,750000.0,,1.5888,0.00869,-0.0949,182.83084004602992,True,0.010511,0.031096,0.9919
3411,11.0,750000.0,,1.6507,0.00889,-0.0977,185.68053993250842,True,0.0092433,0.028149,0.97348
3411,11.5,750000.0,,1.717,0.00904,-0.1018,189.93362831858408,True,0.0080746,0.025453,0.95114
3411,12.0,750000.0,,1.7803,0.00912,-0.1044,195.20833333333334,True,0.0069978,0.022986,0.91869
3411,12.5,750000.0,,1.8432,0.0093,-0.1077,198.1935483870968,True,0.0060079,0.022986,0.89375
3411,13.0,750000.0,,1.9055,0.00954,-0.1121,199.73794549266248,True,0.0060079,0.020725,0.8519
3411,13.5,750000.0,,1.9707,0.0097,-0.1165,203.16494845360822,True,0.0051003,0.020725,0.8183
3411,14.0,750000.0,,2.0363,0.00979,-0.1214,207.9979570990807,True,0.0051003,0.01865,0.76777
3411,14.5,750000.0,,2.1033,0.00998,-0.1279,210.75150300601203,True,0.0042711,0.01865,0.72557
3411,15.0,750000.0,,2.173,0.01037,-0.1369,209.54676952748312,True,0.0042711,0.01865,0.68331
3411,15.5,750000.0,,2.2464,0.01021,-0.1456,220.0195886385896,True,0.0042711,0.01865,0.63255
3411,-6.0,1000000.0,,-0.3147,0.00927,-0.0795,-33.948220064724914,True,0.86867,0.94319,
3411,-5.5,1000000.0,,-0.27,0.00908,-0.0761,-29.735682819383264,True,0.8519,0.92693,
3411,-5.0,1000000.0,,-0.2226,0.00834,-0.0742,-26.690647482014388,True,0.84351,0.9104,
3411,-4.5,1000000.0,,-0.1513,0.00817,-0.077,-18.518971848225213,True,0.84351,0.89375,
3411,-4.0,1000000.0,,-0.0938,0.00784,-0.077,-11.964285714285714,True,0.83511,0.86029,
3411,-3.5,1000000.0,,-0.0395,0.0075,-0.0761,-5.266666666666667,True,,,
3411,-3.0,1000000.0,,0.0127,0.00725,-0.0747,1.7517241379310344,True,,,
3411,-2.5,1000000.0,,0.0664,0.0069,-0.0744,9.623188405797102,True,,,
3411,-2.0,1000000.0,,0.0972,0.00662,-0.0686,14.682779456193353,True,,,
3411,-1.5,1000000.0,,0.1509,0.0063,-0.0679,23.952380952380953,True,,,
3411,-1.0,1000000.0,,0.2141,0.00641,-0.0696,33.4009360374415,True,,,
3411,-0.5,1000000.0,,0.2994,0.00595,-0.0761,50.319327731092436,True,,,
3411,0.0,1000000.0,,0.3219,0.0056,-0.0687,57.48214285714286,True,,,
3411,0.5,1000000.0,,0.3858,0.00487,-0.0702,79.21971252566735,True,,,
3411,1.0,1000000.0,,0.487,0.00485,-0.0804,100.41237113402062,True,,,
3411,1.5,1000000.0,,0.5124,0.00536,-0.0733,95.59701492537313,True,,,
3411,2.0,1000000.0,,0.6195,0.0055,-0.0842,112.63636363636365,True,,,
3411,2.5,1000000.0,,0.661,0.00472,-0.0804,140.04237288135593,True,,,
3411,3.0,1000000.0,,0.7268,0.00469,-0.0827,154.9680170575693,True,,,
3411,3.5,1000000.0,,0.7922,0.0052,-0.0853,152.34615384615387,True,,,
3411,4.0,1000000.0,,0.8264,0.00629,-0.0813,131.3831478537361,True,,,
3411,4.5,1000000.0,,0.8639,0.0068,-0.0777,127.04411764705883,True,,,
3411,5.0,1000000.0,,0.9263,0.00642,-0.0787,144.2834890965732,True,,,
3411,5.5,1000000.0,ayashii,1.0321,0.00481,-0.0884,214.57380457380458,True,,,
3411,6.0,1000000.0,,1.0278,0.00764,-0.0777,134.52879581151834,True,,,
3411,6.5,1000000.0,ayashii,1.1559,0.00533,-0.0912,216.86679174484053,True,,,
3411,7.0,1000000.0,,1.1653,0.00717,-0.0832,162.5244072524407,True,,,
3411,7.5,1000000.0,,1.2429,0.00686,-0.0878,181.1807580174927,True,,,
3411,8.0,1000000.0,,1.2796,0.00759,-0.0848,168.59025032938075,True,0.037842,0.045864,
3411,8.5,1000000.0,,1.3557,0.0073,-0.0885,185.71232876712327,True,0.022986,0.045864,
3411,9.0,1000000.0,,1.4068,0.00782,-0.0889,179.89769820971867,True,0.016744,0.037842,
3411,9.5,1000000.0,,1.4682,0.008,-0.0909,183.52499999999998,True,0.013374,0.03432,
3411,10.0,1000000.0,,1.5254,0.00798,-0.0912,191.1528822055138,True,0.010511,0.028149,
3411,10.5,1000000.0,,1.5858,0.00812,-0.0933,195.29556650246306,True,0.010511,0.025453,1.0
3411,11.0,1000000.0,,1.6466,0.00825,-0.0955,199.5878787878788,True,0.0080746,0.025453,0.9863
3411,11.5,1000000.0,,1.7126,0.00834,-0.0993,205.34772182254196,True,0.0080746,0.022986,0.96636
3411,12.0,1000000.0,,1.7751,0.0085,-0.1023,208.83529411764704,True,0.0069978,0.020725,0.94319
3411,12.5,1000000.0,,1.8364,0.00884,-0.107,207.73755656108597,True,0.0060079,0.01865,0.91869
3411,13.0,1000000.0,,1.8986,0.00878,-0.109,216.24145785876996,True,0.0060079,0.01865,0.8854
3411,13.5,1000000.0,,1.9621,0.00893,-0.1133,219.72004479283314,True,0.0051003,0.016744,0.8519
3411,14.0,1000000.0,,2.0261,0.00917,-0.1187,220.948745910578,True,0.0051003,0.016744,0.8183
3411,14.5,1000000.0,,2.0904,0.00935,-0.1247,223.57219251336895,True,0.0042711,0.016744,0.7762
3411,15.0,1000000.0,,2.1562,0.00935,-0.1296,230.60962566844918,True,0.0042711,0.01499,0.73402
3411,15.5,1000000.0,,2.2282,0.00932,-0.1375,239.07725321888412,True,0.0042711,0.01499,0.68331
3411,16.0,1000000.0,,2.2983,0.00971,-0.149,236.69412976313077,True,0.003517,0.01499,0.64101
3412,-6.0,500000.0,,-0.3413,0.01118,-0.0764,-30.52772808586762,True,0.81414,0.96612,
3412,-5.5,500000.0,,-0.3795,0.01114,-0.0554,-34.06642728904847,True,0.80542,0.95865,
3412,-5.0,500000.0,,-0.2174,0.01067,-0.0766,-20.374882849109653,True,0.80542,0.94285,
3412,-4.5,500000.0,,-0.1025,0.01022,-0.0886,-10.029354207436398,True,0.78798,0.92631,
3412,-4.0,500000.0,,-0.086,0.00979,-0.079,-8.784473953013277,True,0.77925,0.90936,
3412,-3.5,500000.0,,-0.0142,0.0101,-0.0808,-1.405940594059406,True,0.76178,0.89221,
3412,-3.0,500000.0,,0.0456,0.00925,-0.0821,4.92972972972973,True,0.75304,0.87494,
3412,-2.5,500000.0,,0.0685,0.00911,-0.0744,7.5192096597146,True,0.73555,0.84894,
3412,-2.0,500000.0,,0.1293,0.00882,-0.0753,14.659863945578232,True,0.71805,0.82285,
3412,-1.5,500000.0,,0.2189,0.00843,-0.0828,25.966785290628707,True,0.70053,0.79671,
3412,-1.0,500000.0,,0.2262,0.00751,-0.0718,30.11984021304927,True,0.67425,0.77052,
3412,-0.5,500000.0,,0.2764,0.00716,-0.0704,38.60335195530726,True,0.64795,0.73555,
3412,0.0,500000.0,,0.3286,0.00697,-0.0691,47.14490674318508,True,0.62165,0.70929,
3412,0.5,500000.0,,0.4508,0.00748,-0.0841,60.26737967914438,True,0.58659,0.67425,
3412,1.0,500000.0,,0.5,0.00794,-0.0817,62.97229219143578,True,0.55154,0.63919,
3412,1.5,500000.0,,0.5714,0.00783,-0.0835,72.97573435504471,True,0.50779,0.61288,
3412,2.0,500000.0,,0.6165,0.00753,-0.0816,81.87250996015936,True,0.47287,0.58659,
3412,2.5,500000.0,,0.6583,0.00728,-0.0786,90.42582417582418,True,0.44675,0.5603,
