naca,alpha,Re,shinyou,cl,cd,cm,ld,converged,bubble_start,bubble_end,separation
4408,0.7000000000000001,750000.0,,0.5851,0.00547,-0.1115,106.9652650822669,True,,,
4408,0.8,750000.0,,0.6136,0.00579,-0.1155,105.97582037996547,True,,,
4408,0.9,750000.0,,0.5944,0.0054,-0.1085,110.07407407407408,True,,,
4408,1.0,750000.0,,0.6049,0.00544,-0.1083,111.19485294117646,True,,,
4408,1.1,750000.0,,0.6118,0.00542,-0.1073,112.87822878228782,True,,,
4408,1.2000000000000002,750000.0,,0.6267,0.00573,-0.1082,109.37172774869111,True,,,
4408,1.3,750000.0,,0.6535,0.00598,-0.1118,109.2809364548495,True,,,
4408,1.4000000000000001,750000.0,,0.6362,0.00572,-0.1051,111.22377622377621,True,,,
4408,1.5,750000.0,,0.6656,0.00671,-0.1094,99.19523099850969,True,,,
4408,1.6,750000.0,,0.6855,0.00699,-0.1114,98.068669527897,True,,,
4408,1.7000000000000002,750000.0,,0.6732,0.00707,-0.1058,95.21923620933522,True,,,
4408,1.8,750000.0,,0.6977,0.00737,-0.109,94.66757123473542,True,,,
4408,1.9000000000000001,750000.0,,0.7093,0.0076,-0.1091,93.32894736842105,True,,,
4408,2.0,750000.0,,0.7104,0.00738,-0.1068,96.26016260162602,True,,,
4408,2.1,750000.0,,0.7182,0.00723,-0.106,99.33609958506223,True,,,
4408,2.2,750000.0,,0.7486,0.00783,-0.1105,95.60664112388251,True,,,
4408,2.3000000000000003,750000.0,,0.7401,0.00733,-0.106,100.96862210095497,True,,,
4408,2.4000000000000004,750000.0,,0.772,0.00807,-0.1108,95.6629491945477,True,,,
4408,2.5,750000.0,,0.7757,0.0078,-0.1091,99.44871794871794,True,,,
4408,2.6,750000.0,,0.7762,0.00755,-0.1066,102.80794701986754,True,,,
4408,2.7,750000.0,,0.7808,0.00728,-0.1052,107.25274725274726,True,0.50674,0.52985,
4408,2.8000000000000003,750000.0,,0.7879,0.00727,-0.1042,108.37689133425035,True,0.49133,0.52985,
4408,2.9000000000000004,750000.0,,0.8226,0.00783,-0.1096,105.05747126436782,True,0.48362,0.52985,
4408,3.0,750000.0,,0.8129,0.00727,-0.105,111.8156808803301,True,0.47592,0.52985,
4408,3.1,750000.0,,0.8168,0.00715,-0.1031,114.23776223776223,True,0.46822,0.52985,
4408,3.2,750000.0,,0.8389,0.00714,-0.1058,117.49299719887955,True,0.46051,0.52215,
4408,3.3000000000000003,750000.0,,0.8656,0.00731,-0.1094,118.41313269493845,True,0.46051,0.52215,
4408,3.4000000000000004,750000.0,,0.8779,0.00709,-0.1097,123.82228490832158,True,0.45281,0.51444,
4408,3.5,750000.0,,0.883,0.00675,-0.1084,130.8148148148148,True,0.45281,0.50674,
4408,3.6,750000.0,,0.8877,0.00677,-0.1071,131.12259970457905,True,0.45281,0.49133,
4408,3.7,750000.0,,0.8956,0.00587,-0.1059,152.572402044293,True,,,
4408,3.8000000000000003,750000.0,,0.9,0.00612,-0.1046,147.05882352941177,True,,,
4408,3.9000000000000004,750000.0,,0.9107,0.00629,-0.1047,144.78537360890303,True,,,
4408,4.0,750000.0,,0.9219,0.00633,-0.1047,145.6398104265403,True,,,
4408,4.1000000000000005,750000.0,,0.9324,0.00652,-0.1047,143.00613496932516,True,,,
4408,4.2,750000.0,,0.9626,0.00559,-0.1083,172.20035778175313,True,,,
4408,4.3,750000.0,,0.9773,0.00562,-0.1092,173.8967971530249,True,,,
4408,4.4,750000.0,,0.9887,0.00567,-0.1093,174.37389770723107,True,,,
4408,4.5,750000.0,,0.9791,0.00627,-0.1051,156.15629984051034,True,,,
4408,4.6000000000000005,750000.0,,1.0215,0.00555,-0.1116,184.05405405405406,True,,,
4408,4.7,750000.0,,1.0341,0.00559,-0.112,184.99105545617172,True,,,
4408,4.800000000000001,750000.0,,1.049,0.00561,-0.1128,186.9875222816399,True,,,
4408,4.9,750000.0,,1.0622,0.00571,-0.1133,186.02451838879162,True,,,
4408,5.0,750000.0,,1.0453,0.00657,-0.1076,159.10197869101975,True,,,
4408,5.1000000000000005,750000.0,,1.0868,0.00614,-0.1139,177.00325732899023,True,,,
4408,5.2,750000.0,,1.0992,0.00643,-0.1143,170.94867807153966,True,,,
4408,5.300000000000001,750000.0,,1.0778,0.00808,-0.1081,133.3910891089109,True,,,
