x,y
0.0,0.0
0.0002517288084074587,0.004717825039838501
0.0010066617640577813,0.009436916164101148
0.0022640387134577056,0.014158062342831174
0.00402259358460233,0.018881124456013858
0.006280555661802856,0.023604635208820956
0.009035651368646647,0.028325471990573312
0.012285106557296477,0.033038620861224874
0.016025649301821876,0.03773704501584247
0.020253513192751316,0.042411665536322744
0.02496444112952728,0.04705145628418732
0.030153689607045786,0.05164364873425986
0.03581603349196372,0.0561740367167856
0.041945771283965205,0.06062736573344986
0.048536730856689414,0.06498778702064659
0.05558227567253826,0.06923935308781229
0.06307531146510753,0.07336652924047397
0.07100829338251147,0.07735469472238642
0.0793732335844094,0.08119060762307038
0.0881617092850836,0.08486280956708664
0.09736487123447068,0.08836194932875344
0.10697345262860625,0.09168100873386069
0.116977778440511,0.09481541929437964
0.12736777516212267,0.0977630637043337
0.1381329809474649,0.10052416230545268
0.14926255614683936,0.1031010505959403
0.1607452942214339,0.10549785949267998
0.1725696330273575,0.10772011507307969
0.18472366645773874,0.10977427865806298
0.1971951564311667,0.11166725114050147
0.20997154521440092,0.11340586726007783
0.22303996806694487,0.11499640598877531
0.2363872661947488,0.11644414230381708
0.25000000000000006,0.1177529634406068
0.26386446261365865,0.11892506935813235
0.277966693697113,0.11996077279498919
0.2922924934990568,0.12085840917772057
0.30682743715343574,0.12161436103444354
0.32155688920406406,0.1222231957588912
0.3364660183412892,0.12267790986382869
0.3515398123358625,0.1229702675508171
0.3667630931549825,0.12309121677444344
0.38212053224528636,0.12303136222488356
0.39759666596740467,0.12278147197530093
0.4131759111665348,0.12233299306418374
0.42884258086335747,0.12167855106734995
0.44458090004949447,0.12081240975377987
0.46037502157160576,0.11973086914233429
0.4762090420881289,0.11843258355107605
0.492067018082596,0.11691878537306045
0.507932981917404,0.11519340509581252
0.5237909579118711,0.11326308325054386
0.5396249784283943,0.11113707526037825
0.5554190999505055,0.10882705528247542
0.5711574191366426,0.10634682984859413
0.5868240888334652,0.10371197617091059
0.6024033340325954,0.10093942320213824
0.6178794677547136,0.0980469957766759
0.6332369068450175,0.09505294332298955
0.6484601876641374,0.09197547469549157
0.6635339816587108,0.08883231965439278
0.6784431107959359,0.08564033550792408
0.6931725628465644,0.08241517455665637
0.7077075065009432,0.07917102441986987
0.7220333063028871,0.0759204292857565
0.7361355373863413,0.07267419583670327
0.7500000000000001,0.06944138329055179
0.7636127338052512,0.06622937289484285
0.7769600319330552,0.06304400852148448
0.790028454785599,0.059889796912614646
0.8028048435688334,0.05677015376502072
0.8152763335422613,0.0536876803059031
0.8274303669726425,0.05064445435384427
0.839254705778566,0.04764232007261897
0.8507374438531607,0.04468316166091581
0.861867019052535,0.04176914798350254
0.8726322248378773,0.038902937507355025
0.883022221559489,0.036087835700158964
0.8930265473713938,0.03332790010067084
0.9026351287655293,0.03062799139576492
0.9118382907149163,0.02799377185636881
0.9206267664155907,0.02543165522683227
0.9289917066174885,0.0229487144859557
0.9369246885348925,0.02055255569041283
0.9444177243274616,0.018251167296852326
0.9514632691433107,0.016052754901727168
0.9580542287160347,0.013965571242831487
0.9641839665080363,0.011997750617581933
0.9698463103929542,0.010157155669263281
0.9750355588704727,0.00845124288165412
0.9797464868072487,0.006886951233811164
0.9839743506981782,0.005470616441835164
0.9877148934427036,0.004207911197694647
0.9909643486313533,0.0031038099447871273
0.9937194443381971,0.002162575128841148
0.9959774064153977,0.0013877606311819923
0.9977359612865423,0.0007822273006059931
0.9989933382359422,0.00034816518850122575
0.9997482711915926,8.711726291293673e-05
1.0,0.0
0.9997482711915926,5.4243459785972366e-05
0.9989933382359422,0.00021571872222088024
0.9977359612865423,0.00048070218277003463
0.9959774064153977,0.0008431251133994136
0.9937194443381971,0.0012947731161560459
0.9909643486313533,0.0018255527649643332
0.9877148934427036,0.0024238136130611673
0.9839743506981782,0.003076711420036411
0.9797464868072487,0.0037705968412240134
0.9750355588704727,0.004491412999551655
0.9698463103929542,0.005225085360282476
0.9641839665080363,0.005957888143142387
0.9580542287160347,0.006676773082009766
0.9514632691433107,0.007369648587746445
0.9444177243274616,0.008025600158396354
0.9369246885348925,0.008635046058939127
0.9289917066174885,0.00918982568723103
0.9206267664155907,0.009683221471513487
0.9118382907149163,0.01010991842640256
0.9026351287655293,0.010465908457612973
0.8930265473713938,0.01074834899964323
0.883022221559489,0.010955387471942558
0.8726322248378773,0.011085964258734019
0.861867019052535,0.011139607405567442
0.8507374438531607,0.011116231972878251
0.839254705778566,0.011015956025551877
0.8274303669726425,0.010838943638815953
0.8152763335422613,0.010585283170177833
0.8028048435688334,0.010254906518107967
0.790028454785599,0.009847552314417498
0.7769600319330552,0.009362773143682402
0.7636127338052512,0.008799984116228444
0.7500000000000001,0.008158547599904763
0.7361355373863413,0.0074378867821309255
0.7220333063028871,0.0066376191047371235
0.7077075065009432,0.005757699575925212
0.6931725628465644,0.004798563566389663
0.6784431107959359,0.0037612589519723716
0.6635339816587108,0.002647558346201914
0.6484601876641374,0.001460043608928577
0.6332369068450175,0.00020215672554211743
0.6178794677547136,-0.0011217865983106422
0.6024033340325954,-0.002506621831592359
0.5868240888334652,-0.003946397711216778
0.5711574191366426,-0.005434471855380332
0.5554190999505055,-0.006963634087299595
0.5396249784283943,-0.008526249916106753
0.5237909579118711,-0.01011441537254741
0.507932981917404,-0.011720113719304454
0.492067018082596,-0.013335364491058396
0.4762090420881289,-0.014952355872196971
0.46037502157160576,-0.016563552557127575
0.44458090004949447,-0.01816177289038123
0.42884258086335747,-0.0197402311503647
0.4131759111665348,-0.021292543195143343
0.39759666596740467,-0.022812696186085127
0.38212053224528636,-0.024294985590828554
0.3667630931549825,-0.02573392498547006
0.3515398123358625,-0.027124136180335087
0.3364660183412892,-0.028460228754830168
0.32155688920406406,-0.02973667910054371
0.30682743715343574,-0.030947719465459076
0.2922924934990568,-0.0320872472296022
0.277966693697113,-0.0331487637261391
0.26386446261365865,-0.03412535039337964
0.25000000000000006,-0.035009687980890124
0.2363872661947488,-0.03579412204842928
0.22303996806694487,-0.036470775227955124
0.20997154521440092,-0.03703170382387861
0.1971951564311667,-0.03746909347265886
0.18472366645773874,-0.037775485938024
0.1725696330273575,-0.03794402684183891
0.1607452942214339,-0.03796872236392525
0.14926255614683936,-0.037844691801376416
0.1381329809474649,-0.037568402440016295
0.12736777516212267,-0.03713787349999066
0.116977778440511,-0.036552836974933
0.10697345262860625,-0.03581484494849271
0.09736487123447068,-0.034927315361681664
0.0881617092850836,-0.03389551110159866
0.0793732335844094,-0.032726450538544984
0.07100829338251147,-0.03142875108392562
0.06307531146510753,-0.030012410792069972
0.05558227567253826,-0.028488536298487226
0.048536730856689414,-0.02686902829551308
0.041945771283965205,-0.025166238131311514
0.03581603349196372,-0.023392610843490102
0.030153689607045786,-0.021560330901812842
0.02496444112952728,-0.01968098707317663
0.020253513192751316,-0.017765272117306868
0.016025649301821876,-0.0158227314997426
0.012285106557296477,-0.013861573039830604
0.009035651368646647,-0.011888546506384651
0.006280555661802856,-0.009908898777988687
0.00402259358460233,-0.007926406471437709
0.0022640387134577056,-0.005943484101401057
0.0010066617640577813,-0.003961362065833671
0.0002517288084074587,-0.001980325251002256
